source_id,ra,dec,phot_g_mean_mag,bp_rp,x,y,blended,must
1399446889321227648,242.30424085729135,48.95160031092135,11.746533,0.77998734,801.3762453211061,1175.5415107527142,False,False
1403912285215647616,241.26271117722175,52.02870217010165,11.774659,0.8262825,1062.4595178529605,43.4661407187582,False,False
1400053063825228160,239.85697338971073,49.516081647626635,11.776896,1.0587511,1390.5349211090768,971.8320762199312,False,False
1403155061005418624,237.40541699709004,49.05946440176022,11.785509,1.0951405,1983.8024080678165,1126.1673645731855,False,False
1400572827883961728,241.23066010806127,50.50827852374767,11.786733,0.7892275,1065.2895164182519,605.1366317717094,False,False
1402999381326834304,237.9384123101175,49.270235508507234,11.787991,1.1210032,1852.335800485542,1053.0433251903664,False,False
1424432848681784704,244.91413931906345,50.99406700669285,11.791814,0.71674156,214.0162003584577,395.80011180652195,False,False
1400419274212936320,240.6267812919431,49.67210311523862,11.814144,0.7877102,1206.6262047815237,914.7700518749739,False,False
1400038121635296896,240.0230373614223,49.39927218702182,11.815472,1.2645473,1351.2181410744936,1015.2603115237855,False,False
1423366906518527104,245.25004747775407,49.609381252407346,11.816219,0.8197298,104.71675327475498,901.6564445918675,False,False
1404326796803982720,237.00590508538693,51.30830899610626,11.837406,0.815505,2039.7872329345537,291.3363830053933,False,False
1404448194055629824,237.40035039647125,51.77936830363258,11.881189,1.2682505,1941.403891123237,121.37925805787961,False,False
1402965983661065344,237.51990289696568,48.965411365556854,11.888027,0.7747812,1957.6197284601828,1162.021871351662,False,False
1424411300830199424,244.71613150955076,50.75049252085668,11.889555,1.2607098,254.9453573489734,488.35972251616687,False,False
1423267224621154688,244.62679221793266,49.327994841554855,11.891542,0.6685734,247.71657519516725,1014.3455757070933,False,False
1403524325114132352,239.62479874837007,50.4485662038381,11.90473,0.8462076,1441.3214377095367,626.8916080088192,False,False
1399197063959562624,243.49340340970787,48.48822942545407,11.922702,0.9733572,507.56735273990114,1337.4241268416256,False,False
1423648514638465664,244.728945445719,50.38482858054413,11.922846,1.2875557,244.57755106900822,623.0806143310323,False,False
1423493586577904384,243.79646559844556,49.5782316324985,11.926472,0.32375336,450.6595258741877,931.8938841045501,False,False
1399370129665720192,243.14019077774327,48.68768671345282,11.95202,0.726573,596.1677909989145,1266.9790428635458,False,False
1400585090014157696,242.0965982178555,50.58931837659597,11.9613495,0.6606178,863.3137412029995,571.9935692348945,False,False
1403745533109559680,239.7188290663003,51.04436075886207,11.964972,0.8623533,1416.5724581227742,407.08411387462445,False,False
1402959661469203328,237.43909564460205,48.791589955204955,11.971631,0.8912115,1979.9190998044069,1225.492579267293,False,False
1400205762798801536,242.3498594020417,49.27015329473527,11.984377,0.63925743,793.0446720419872,1057.6232718250608,False,False
1424759163116908032,244.08006085986935,51.86071505269225,12.023918,0.7617712,421.8132766216613,86.43634808481988,False,False
1423151539678144128,244.5962374474469,48.522856020736306,12.030844,0.7934189,239.29701501860552,1311.9560576688357,False,False
1427711588059593216,242.08283367856652,51.68723143078123,12.040377,0.84543705,874.3464398940808,166.63766775613567,False,False
1399897689088328320,239.0297859976691,48.65218078195477,12.040594,0.6687565,1595.0698616578325,1288.3457471401664,False,False
1400460570322839680,241.18322539812368,50.22347007390581,12.054492,0.8073673,1075.623899026798,710.4087550421139,False,False
1403003500199333632,238.20318842289097,49.35555968424271,12.064044,-0.0210886,1787.6863027213324,1023.5442035073356,False,False
1403222547827737472,237.96241444506992,50.033122385963175,12.070125,0.9989557,1836.4589657368672,771.4266224747661,False,False
1424450436572028288,245.64945713233598,51.19552284260842,12.07528,1.3200598,48.79121270319456,310.39194487880627,False,False
1403777629400548736,240.1262654724096,51.3101429099955,12.096461,1.2750168,1321.633788725911,309.6426927082968,False,False
1403001958307211136,238.06321611139148,49.42668552011652,12.099003,0.6848049,1820.3517069773668,996.224897285013,False,False
1403401970085012608,238.85614248202157,50.67483674421044,12.115602,0.81685543,1619.4561247716085,540.2913532686235,False,False
1427645999615519104,242.28333373248358,51.432928904894034,12.128715,0.6910715,826.5537729356968,259.5061241848658,False,False
1423194725573213952,244.6957583096657,48.844629379653625,12.14132,0.5411043,221.49509497659506,1191.8205131053105,False,False
