target_catalog_id,target_vsx_name,catalog_id,inst_mag,sigma_iqr,inv_nv,spike,locus_sigma_iqr,locus_spread,n_frames,thr_inv_nv,FLAG,flag_reason
458305450383338368,Gaia DR3 458305450383338368,458402138686170752,-8.400284623291236,0.02079152425987144,0.7799831451288575,1.4401984649880388,0.019156517624661397,0.008525830106615033,12,0.8708548573354591,False,
458305450383338368,Gaia DR3 458305450383338368,458403513075640832,-8.402858708259316,0.027744108261545067,0.46184273241015183,0.7632998790460422,0.019108572517865196,0.00849723030422395,12,0.8708548573354591,False,
458305450383338368,Gaia DR3 458305450383338368,458405845231841152,-8.778882632435943,0.0150305790889271,0.5154826129405524,1.4857859206853354,0.012447640739619435,0.00457692315151796,12,0.8708548573354591,False,
458305450383338368,Gaia DR3 458305450383338368,458406364933900160,-6.449933666311695,0.031335397269679155,0.7972530484845897,0.9757361086684617,0.03666492107913952,0.01443353901124008,7,0.8708548573354591,False,
458305450383338368,Gaia DR3 458305450383338368,458406674171521024,-8.490597273684344,0.01642268096575557,0.5429967810385515,1.6066434326422587,0.017474347175029502,0.007522396270246923,12,0.8708548573354591,False,
458306652974151936,Gaia DR3 458306652974151936,458309156927978880,-10.12491420851272,0.00728189568421878,0.33168604208335173,0.8796980633535557,0.007062977445164588,0.0027181917271139736,12,1.3184640393725366,False,
458306652974151936,Gaia DR3 458306652974151936,458311154099858304,-10.042899688002798,0.008282601221197623,0.4444004613069554,0.994214231560336,0.0071627241701663034,0.002723126693137711,12,1.3184640393725366,False,
458306652974151936,Gaia DR3 458306652974151936,458357471028756864,-8.956942352985632,0.009528808042985356,0.8575192159099022,1.1882637359337267,0.011245162357087668,0.004186462563241786,12,1.3184640393725366,False,
458306652974151936,Gaia DR3 458306652974151936,458357780266370304,-10.280647121950594,0.008770104773423288,0.9462287152435651,0.8474695243342439,0.006881366690603883,0.002679847018233275,12,1.3184640393725366,False,
458306652974151936,Gaia DR3 458306652974151936,458361761687408128,-10.001423445893185,0.002734321257742008,0.5764215457889988,1.8580982116082525,0.007213167912202344,0.0027256223956588087,12,1.3184640393725366,False,
458306652974151936,Gaia DR3 458306652974151936,458405196702890752,-9.385514131150375,0.008734690112948695,0.4457385973509313,0.8920957327970521,0.00879255610747775,0.0033261709049896356,12,1.3184640393725366,False,
458306652974151936,Gaia DR3 458306652974151936,458406498066869760,-9.400379518449785,0.006284096032233402,0.4181838579151611,1.2405329402082652,0.008740612719176956,0.003302294825845638,12,1.3184640393725366,False,
458306652974151936,Gaia DR3 458306652974151936,458409830961481344,-9.918227298032184,0.008316393411205204,0.926100685889325,1.047916503879862,0.007314351741971725,0.0027306284623948842,12,1.3184640393725366,False,
458307649406613248,Gaia DR3 458307649406613248,458307786845557760,-9.034710584979882,0.012185243196370165,0.5244968046843264,1.0726158470914722,0.010698881763743028,0.004001265370415211,12,0.7406538112587425,False,
