frame,mjd,source_id,flux_net,flux_net_small,bkg
proc_V842_Her_Light_017.fits,61160.917560787035,1400115877723691264,32233.982073898136,16501.46286978948,3874.194091796875
proc_V842_Her_Light_017.fits,61160.917560787035,1423663912096110336,25990.014190687623,13624.36912441728,3719.04541015625
proc_V842_Her_Light_017.fits,61160.917560787035,1399892367625030784,22610.84446358314,2510.8817580043833,3913.31689453125
proc_V842_Her_Light_017.fits,61160.917560787035,1399374940029099008,30226.545580021862,19033.42648931095,3920.9052734375
proc_V842_Her_Light_017.fits,61160.917560787035,1424300357530387072,31428.94037767063,24666.00056713594,3758.072509765625
proc_V842_Her_Light_017.fits,61160.917560787035,1399955757046182272,25117.477491522615,3573.059900078282,3899.125
proc_V842_Her_Light_017.fits,61160.917560787035,1404459910726446208,30685.405201286718,17426.11232008782,3595.811767578125
proc_V842_Her_Light_017.fits,61160.917560787035,1399943151318356224,23038.687990318344,4053.3991898171807,3895.864501953125
proc_V842_Her_Light_017.fits,61160.917560787035,1403340917125940352,29788.056781111518,17975.41160141198,3703.6259765625
proc_V842_Her_Light_017.fits,61160.917560787035,1424497238831543680,25027.145715857157,14639.381520058494,3698.1182861328125
proc_V842_Her_Light_017.fits,61160.917560787035,1399378620815968000,29161.807360329316,17700.79159464664,3911.897705078125
proc_V842_Her_Light_017.fits,61160.917560787035,1424534003751678080,30177.19776955084,12856.554769449576,3677.369873046875
proc_V842_Her_Light_017.fits,61160.917560787035,1399991254952109440,18810.803593419492,1303.0197829554818,3909.2896728515625
proc_V842_Her_Light_017.fits,61160.917560787035,1400106458858663040,26325.082734392083,11630.35778925594,3872.131103515625
proc_V842_Her_Light_017.fits,61160.917560787035,1404430395711111296,26233.04417160264,14307.722394733457,3620.363037109375
proc_V842_Her_Light_017.fits,61160.917560787035,1423670921483849600,23286.085798019718,12974.311923356698,3715.616943359375
proc_V842_Her_Light_017.fits,61160.917560787035,1399443010966705792,25349.238822124957,15770.792841460323,3869.0379638671875
proc_V842_Her_Light_017.fits,61160.917560787035,1402937774315908736,22173.924197532644,2813.589667968583,3859.864013671875
proc_V842_Her_Light_017.fits,61160.917560787035,1423476411004475392,31890.19803065702,25097.311411315735,3800.146240234375
proc_V842_Her_Light_017.fits,61160.917560787035,1403208735212895744,28033.8356972778,7677.125597731749,3767.157470703125
proc_V842_Her_Light_017.fits,61160.917560787035,1424439136513927424,27336.928752739215,12253.040984877429,3696.070068359375
proc_V842_Her_Light_017.fits,61160.917560787035,1400462361324964096,26311.237653547374,16799.331959333213,3783.670654296875
proc_V842_Her_Light_017.fits,61160.917560787035,1424264893984409344,28214.909325343557,22336.52740309837,3773.751708984375
proc_V842_Her_Light_017.fits,61160.917560787035,1400112510469312128,19549.79025175853,8947.194270056701,3875.919189453125
proc_V842_Her_Light_017.fits,61160.917560787035,1403011991350810752,21734.045542576932,4755.613722144219,3786.76904296875
proc_V842_Her_Light_017.fits,61160.917560787035,1402943512392156800,17725.76405283803,2401.189729700549,3876.1376953125
proc_V842_Her_Light_017.fits,61160.917560787035,1399493038745847296,22785.353076325322,17042.180648932248,3789.416015625
proc_V842_Her_Light_017.fits,61160.917560787035,1423369346059948288,27127.788527054945,19492.151859676465,3780.328369140625
proc_V842_Her_Light_017.fits,61160.917560787035,1403751000603233280,25502.154761230864,20019.665784430268,3684.4951171875
proc_V842_Her_Light_017.fits,61160.917560787035,1399905561764598784,19853.75907579629,1239.9530910691537,3901.552490234375
proc_V842_Her_Light_017.fits,61160.917560787035,1403345280812717440,27728.595357146056,18790.38063169626,3704.18310546875
proc_V842_Her_Light_017.fits,61160.917560787035,1400522593946506496,22577.131382331077,16377.943151877538,3747.154052734375
proc_V842_Her_Light_017.fits,61160.917560787035,1403025254209708672,23464.6749491964,5697.868238004026,3850.295166015625
proc_V842_Her_Light_017.fits,61160.917560787035,1427672078656948096,21805.077206828166,15037.474403416796,3676.1058349609375
proc_V842_Her_Light_017.fits,61160.917560787035,1399993797572747392,17028.24885155476,4555.007060375501,3895.219970703125
proc_V842_Her_Light_017.fits,61160.917560787035,1404241932545422208,23123.583498985972,13170.623130376509,3611.7974853515625
proc_V842_Her_Light_017.fits,61160.917560787035,1400249945127051648,25315.777235617046,19210.24825864697,3774.714111328125
proc_V842_Her_Light_017.fits,61160.917560787035,1403048275234807552,17889.654304431344,6554.376296427232,3848.408447265625
proc_V842_Her_Light_017.fits,61160.917560787035,1424613202948824320,24610.44460950204,14570.592118892688,3693.0428466796875
proc_V842_Her_Light_017.fits,61160.917560787035,1411167000374445824,23201.28540308209,17393.427807744476,3858.4736328125
proc_V842_Her_Light_017.fits,61160.917560787035,1399751011661527040,20199.61463107547,3624.956706593206,3934.8046875
proc_V842_Her_Light_017.fits,61160.917560787035,1403832295744299776,22265.810858707584,15668.281765532403,3643.794921875
proc_V842_Her_Light_017.fits,61160.917560787035,1427685753832960256,22628.40940157784,14933.45559455661,3681.864501953125
proc_V842_Her_Light_017.fits,61160.917560787035,1399424628507090944,25406.183392799867,16994.655979977542,3894.264892578125
proc_V842_Her_Light_017.fits,61160.917560787035,1399373054539345280,23635.803289031726,16840.968327311013,3919.7952880859375
proc_V842_Her_Light_017.fits,61160.917560787035,1400194007472014336,23627.98515216791,16740.24982438826,3818.294677734375
proc_V842_Her_Light_017.fits,61160.917560787035,1403181694098728704,20529.207047826436,2939.1041459991975,3782.0198974609375
proc_V842_Her_Light_017.fits,61160.917560787035,1423562649652275456,23117.27215735591,14530.738259463047,3769.913818359375
proc_V842_Her_Light_017.fits,61160.917560787035,1400220365687618048,21018.16781436361,13358.765801062997,3830.974365234375
proc_V842_Her_Light_017.fits,61160.917560787035,1404609890983857024,24177.94188505714,18370.225462912975,3627.286376953125
proc_V842_Her_Light_017.fits,61160.917560787035,1424640622020039552,22396.213680119137,15316.627700747966,3699.021484375
proc_V842_Her_Light_017.fits,61160.917560787035,1403739627529865216,24474.147448298696,19228.84509428138,3667.9696044921875
proc_V842_Her_Light_017.fits,61160.917560787035,1423688891626995712,23510.240105222852,14662.965467210364,3710.219482421875
proc_V842_Her_Light_017.fits,61160.917560787035,1400341926146484864,22493.15476469393,10245.247842118697,3857.815673828125
proc_V842_Her_Light_017.fits,61160.917560787035,1403451796001873280,19145.095834524604,13407.572763554956,3768.04345703125
proc_V842_Her_Light_017.fits,61160.917560787035,1400039697887005568,21219.095964898064,8645.964161663578,3850.71484375
proc_V842_Her_Light_017.fits,61160.917560787035,1403042498502302208,18352.337097904296,6077.687750983532,3816.71533203125
proc_V842_Her_Light_017.fits,61160.917560787035,1411160776965621760,21325.072433706664,16860.254163649035,3882.425048828125
proc_V842_Her_Light_017.fits,61160.917560787035,1399408513789404544,23670.59464445198,17293.84078991275,3853.513916015625
proc_V842_Her_Light_017.fits,61160.917560787035,1403426919551111936,21938.0641307169,15536.374844773803,3665.093505859375
proc_V842_Her_Light_017.fits,61160.917560787035,1427645587298659200,17309.677580714982,11071.940704444685,3698.435791015625
proc_V842_Her_Light_017.fits,61160.917560787035,1400435487713267072,20696.644352293806,12362.687761292866,3798.80224609375
proc_V842_Her_Light_017.fits,61160.917560787035,1424338737358227712,22540.384343394486,17993.587835628467,3748.6016845703125
proc_V842_Her_Light_017.fits,61160.917560787035,1403108336057511424,18719.420003582723,7669.703576088985,3780.792724609375
proc_V842_Her_Light_017.fits,61160.917560787035,1402952926960836608,16032.426610558468,2516.397879760363,3872.6494140625
proc_V842_Her_Light_017.fits,61160.917560787035,1404185685653637376,23758.91287164297,16959.424313242882,3636.70166015625
proc_V842_Her_Light_017.fits,61160.917560787035,1403170488527945216,12414.365540982457,717.406971251723,3796.60693359375
proc_V842_Her_Light_017.fits,61160.917560787035,1400430849149376896,19799.193037970865,11946.451056956415,3808.3414306640625
proc_V842_Her_Light_017.fits,61160.917560787035,1400400685594512896,19219.079700406524,11793.307325622693,3792.935791015625
proc_V842_Her_Light_017.fits,61160.917560787035,1404181729987529600,16784.908819514094,12625.550290947955,3645.0927734375
proc_V842_Her_Light_017.fits,61160.917560787035,1424602757588299520,21885.8496685712,14230.359817174976,3701.658203125
proc_V842_Her_Light_017.fits,61160.917560787035,1403360639615777408,19377.531397682615,11538.849814735324,3705.0062255859375
proc_V842_Her_Light_017.fits,61160.917560787035,1400530565405803136,20670.54068304866,15578.312965819801,3744.8992919921875
proc_V842_Her_Light_017.fits,61160.917560787035,1424604372496000128,20788.446426658367,12906.179516607168,3711.993896484375
proc_V842_Her_Light_017.fits,61160.917560787035,1399974689262018176,16161.05228738091,4785.955025327348,3878.5421142578125
proc_V842_Her_Light_017.fits,61160.917560787035,1399977609839792512,12826.97018032457,4270.94364641748,3882.932373046875
proc_V842_Her_Light_017.fits,61160.917560787035,1400132232959092352,16382.390075791162,3967.6958247526054,3897.96044921875
proc_V842_Her_Light_017.fits,61160.917560787035,1424443740718913536,21075.17593520647,13436.513809873504,3700.0556640625
proc_V842_Her_Light_017.fits,61160.917560787035,1403686468718694144,20774.962912787276,15321.215051770152,3681.599853515625
proc_V842_Her_Light_017.fits,61160.917560787035,1400091344870496384,17757.449582021392,7962.5017059140955,3876.394775390625
proc_V842_Her_Light_017.fits,61160.917560787035,1403057621083269888,17685.66581588151,6695.9704144128045,3813.457275390625
proc_V842_Her_Light_017.fits,61160.917560787035,1403493573147504896,17312.194172858086,11585.608847291092,3718.23974609375
proc_V842_Her_Light_017.fits,61160.917560787035,1424518541869422208,23589.82687381853,10846.329330891545,3683.16943359375
proc_V842_Her_Light_017.fits,61160.917560787035,1403164411150305664,14747.458922487625,2860.8306956299784,3810.46826171875
proc_V842_Her_Light_017.fits,61160.917560787035,1400163019283469824,18556.367123701784,9424.661960374899,3870.1142578125
proc_V842_Her_Light_017.fits,61160.917560787035,1423499157151237504,20648.213749033515,15252.735993255788,3791.04541015625
proc_V842_Her_Light_017.fits,61160.917560787035,1401458931176968064,9420.783442802203,771.1872733665368,3858.34912109375
proc_V842_Her_Light_017.fits,61160.917560787035,1423471944238483456,18905.207118787395,15432.102366844629,3808.658447265625
proc_V842_Her_Light_017.fits,61160.917560787035,1403838721015384320,19837.078237481415,14899.87138168377,3636.064208984375
proc_V842_Her_Light_017.fits,61160.917560787035,1403205574116883840,14835.55138999509,2889.442578702423,3780.256103515625
proc_V842_Her_Light_017.fits,61160.917560787035,1403067581111308032,16192.545178417931,6600.38338785652,3810.611572265625
proc_V842_Her_Light_017.fits,61160.917560787035,1403443064332829440,20748.194128216186,13401.220619476939,3772.41796875
proc_V842_Her_Light_017.fits,61160.917560787035,1400157934043863808,15991.714747014572,5681.93813909321,3860.998291015625
proc_V842_Her_Light_017.fits,61160.917560787035,1400038357857223808,14941.455226449005,6202.035931832186,3833.601318359375
proc_V842_Her_Light_017.fits,61160.917560787035,1404256982110853120,19401.175895922643,12754.040043117828,3611.475341796875
proc_V842_Her_Light_017.fits,61160.917560787035,1400451194409951744,15739.483654789918,10117.47347791423,3772.134765625
proc_V842_Her_Light_017.fits,61160.917560787035,1423539873441307392,16688.433242365427,12923.751260269171,3762.9873046875
proc_V842_Her_Light_017.fits,61160.917560787035,1423199780750846080,18945.96156721824,14832.755242243133,3838.9476318359375
proc_V842_Her_Light_017.fits,61160.917560787035,1399474450127371264,18314.801106371626,14736.829937121307,3811.83251953125
proc_V842_Her_Light_017.fits,61160.917560787035,1399401951079371776,17425.015604641347,12414.031593749707,3846.579345703125
proc_V842_Her_Light_017.fits,61160.917560787035,1424502873828631040,18562.0684379795,9007.823415167237,3686.44921875
proc_V842_Her_Light_017.fits,61160.917560787035,1424335060866218880,15859.0890268379,11596.917196138354,3754.17724609375
proc_V842_Her_Light_017.fits,61160.917560787035,1402898015802901888,13636.557553133403,1569.3841466917656,3888.236083984375
proc_V842_Her_Light_017.fits,61160.917560787035,1403348441908630144,18023.984670643287,10775.216034490833,3707.215087890625
proc_V842_Her_Light_017.fits,61160.917560787035,1399961529482237824,18147.032697124116,6361.8667848877085,3885.43505859375
proc_V842_Her_Light_017.fits,61160.917560787035,1403159222829950976,9549.493606805278,1318.5360144151928,3801.826171875
proc_V842_Her_Light_017.fits,61160.917560787035,1400252217165140480,15022.474097954691,10771.822771590945,3784.883056640625
proc_V842_Her_Light_017.fits,61160.917560787035,1403404929318555648,17670.91466316802,12253.689351203357,3686.4344482421875
proc_V842_Her_Light_017.fits,61160.917560787035,1404461800512051712,16205.09470635443,9405.412677050364,3594.4337158203125
proc_V842_Her_Light_017.fits,61160.917560787035,1403687160210094976,16231.609687929275,11548.988273048803,3678.7362060546875
proc_V842_Her_Light_017.fits,61160.917560787035,1399931881324155648,14949.659618574718,3010.682757254821,3910.55419921875
proc_V842_Her_Light_017.fits,61160.917560787035,1403585283585758848,15687.555376565375,11034.98936133839,3725.5838623046875
proc_V842_Her_Light_017.fits,61160.917560787035,1403617852321794176,14802.738400399452,11141.375093537936,3709.2021484375
proc_V842_Her_Light_017.fits,61160.917560787035,1399767882293422336,12809.697283047251,3919.9780868881207,3908.216796875
proc_V842_Her_Light_017.fits,61160.917560787035,1403147020826349440,18248.768777631747,11721.38835227539,3727.394775390625
proc_V842_Her_Light_017.fits,61160.917560787035,1403059201631230080,15757.335713451495,7251.512751503382,3801.6434326171875
proc_V842_Her_Light_017.fits,61160.917560787035,1403460076698785152,16101.575007555657,9818.441185449832,3743.62158203125
proc_V842_Her_Light_017.fits,61160.917560787035,1403006047116059776,15733.223362614459,3754.6298121424334,3807.7813720703125
proc_V842_Her_Light_017.fits,61160.917560787035,1423529286346061440,19716.71581819409,14453.185474334678,3781.313720703125
proc_V842_Her_Light_017.fits,61160.917560787035,1403827210503048064,15537.645687377313,11810.720535616536,3642.27294921875
proc_V842_Her_Light_017.fits,61160.917560787035,1400014344696299776,11951.609409223078,2873.198945515018,3864.92236328125
proc_V842_Her_Light_017.fits,61160.917560787035,1423361885701099648,16244.687115832814,9542.278333038616,3781.42431640625
proc_V842_Her_Light_017.fits,61160.917560787035,1424645672901563520,14723.119816497376,11223.938588222358,3696.647705078125
proc_V842_Her_Light_017.fits,61160.917560787035,1403046415512475520,15484.90734092379,6248.024779284082,3819.99609375
proc_V842_Her_Light_017.fits,61160.917560787035,1424727998834150656,15533.053984114085,5719.206974311397,3648.840576171875
proc_V842_Her_Light_017.fits,61160.917560787035,1424637113030459648,15797.298875636829,9655.721050597858,3701.813720703125
proc_V842_Her_Light_017.fits,61160.917560787035,1402926671824347520,9726.15413514647,811.8944717582344,3883.7919921875
proc_V842_Her_Light_017.fits,61160.917560787035,1399446889321227648,13915.21083089424,7194.118700538063,3860.26806640625
proc_V842_Her_Light_017.fits,61160.917560787035,1403632184627165440,14611.464184650511,11146.385788197134,3701.635498046875
proc_V842_Her_Light_017.fits,61160.917560787035,1403293706845331968,13907.553908989648,3924.2693745957804,3779.80419921875
proc_V842_Her_Light_017.fits,61160.917560787035,1424558089928336896,11852.515754077875,8250.273527476005,3736.2958984375
proc_V842_Her_Light_017.fits,61160.917560787035,1403912285215647616,64847.21018159599,17208.823718857166,3670.6220703125
proc_V842_Her_Light_017.fits,61160.917560787035,1400053063825228160,11626.542539513088,4826.850376524264,3827.015625
proc_V842_Her_Light_017.fits,61160.917560787035,1403155061005418624,9863.574333454657,1168.9079131799372,3821.0899658203125
proc_V842_Her_Light_017.fits,61160.917560787035,1400572827883961728,14833.983939211234,11079.354013836783,3736.38525390625
proc_V842_Her_Light_017.fits,61160.917560787035,1402999381326834304,8557.93842820637,1317.4443178832735,3829.923828125
proc_V842_Her_Light_017.fits,61160.917560787035,1424432848681784704,16918.91327911924,10351.22949734528,3690.3380126953125
proc_V842_Her_Light_017.fits,61160.917560787035,1399949851467346432,11579.910907808982,2381.0287742397195,3888.0528564453125
proc_V842_Her_Light_017.fits,61160.917560787035,1400419274212936320,14282.470902201603,7891.751843909864,3801.964599609375
proc_V842_Her_Light_017.fits,61160.917560787035,1400038121635296896,11984.091769960476,5241.122626028693,3833.5318603515625
proc_V842_Her_Light_017.fits,61160.917560787035,1423366906518527104,14263.616998463287,10975.028890834015,3792.4580078125
proc_V842_Her_Light_017.fits,61160.917560787035,1403049512185012992,13616.07819827355,4372.491642275214,3827.24365234375
proc_V842_Her_Light_017.fits,61160.917560787035,1402941931844190720,7175.669959954277,850.7692521207355,3890.33935546875
proc_V842_Her_Light_017.fits,61160.917560787035,1404326796803982720,13762.504600945453,6029.785828317006,3614.894287109375
proc_V842_Her_Light_017.fits,61160.917560787035,1403433447901404928,13946.761020491133,9776.162274480375,3645.01708984375
proc_V842_Her_Light_017.fits,61160.917560787035,1403221345236894208,9641.041717564513,2427.8031914434105,3753.8349609375
proc_V842_Her_Light_017.fits,61160.917560787035,1400343781572357376,11968.238829546259,5127.326709962828,3867.1611328125
proc_V842_Her_Light_017.fits,61160.917560787035,1404501206835188736,12224.101241159777,4102.769294903119,3576.689697265625
proc_V842_Her_Light_017.fits,61160.917560787035,1400011419822331136,11926.617699402443,2335.622062516719,3862.87841796875
proc_V842_Her_Light_017.fits,61160.917560787035,1404448194055629824,11412.449820718728,5268.621817101026,3595.57861328125
proc_V842_Her_Light_017.fits,61160.917560787035,1404570235549916928,13002.92755806219,8205.572548779848,3626.019287109375
proc_V842_Her_Light_017.fits,61160.917560787035,1402965983661065344,10397.257700090704,1691.123889335082,3833.9140625
proc_V842_Her_Light_017.fits,61160.917560787035,1400164118796369664,12779.223356881179,5613.147123034432,3855.809326171875
proc_V842_Her_Light_017.fits,61160.917560787035,1424411300830199424,11641.032704792742,6656.303353946816,3716.53662109375
proc_V842_Her_Light_017.fits,61160.917560787035,1423267224621154688,13566.604093555361,11412.575036945185,3816.41064453125
proc_V842_Her_Light_017.fits,61160.917560787035,1404153181341169664,12881.352654062503,7804.946791974769,3665.531005859375
proc_V842_Her_Light_017.fits,61160.917560787035,1403524325114132352,11931.878448561358,8377.888274995217,3715.90869140625
proc_V842_Her_Light_017.fits,61160.917560787035,1403486087020744192,13945.343849002034,10047.107733699435,3727.470458984375
proc_V842_Her_Light_017.fits,61160.917560787035,1400426760340511744,11521.472990862734,5845.291969485785,3802.94287109375
proc_V842_Her_Light_017.fits,61160.917560787035,1399197063959562624,11721.7560077401,9641.737890613382,3903.030517578125
proc_V842_Her_Light_017.fits,61160.917560787035,1423648514638465664,11561.822828812059,7589.282131105589,3746.000244140625
proc_V842_Her_Light_017.fits,61160.917560787035,1423493586577904384,15269.71844618424,12572.39559948993,3790.530517578125
proc_V842_Her_Light_017.fits,61160.917560787035,1400578669039571200,12433.197597957042,9532.545979488903,3734.7308349609375
proc_V842_Her_Light_017.fits,61160.917560787035,1403210998659469312,11730.395991123165,3004.3085332681076,3771.272216796875
proc_V842_Her_Light_017.fits,61160.917560787035,1399370129665720192,11844.106922461011,8800.243452117676,3891.04296875
proc_V842_Her_Light_017.fits,61160.917560787035,1400585090014157696,13608.097108123242,10207.557708748573,3736.41015625
proc_V842_Her_Light_017.fits,61160.917560787035,1424667938012048896,12648.892117273994,8494.887541473654,3669.415771484375
proc_V842_Her_Light_017.fits,61160.917560787035,1403745533109559680,11625.008259977098,8841.76582172238,3663.94970703125
proc_V842_Her_Light_017.fits,61160.917560787035,1403825007183796736,12969.37349908572,9483.343165236307,3637.184326171875
proc_V842_Her_Light_017.fits,61160.917560787035,1402959661469203328,8456.047736059874,1190.2777479259676,3852.981689453125
proc_V842_Her_Light_017.fits,61160.917560787035,1403901629400693376,12007.915845582087,7765.853604688891,3643.5289306640625
proc_V842_Her_Light_017.fits,61160.917560787035,1424447309835837440,12879.651198844484,8579.589726737817,3680.651123046875
proc_V842_Her_Light_017.fits,61160.917560787035,1400205762798801536,11546.49711842218,8067.329288046531,3822.656494140625
proc_V842_Her_Light_017.fits,61160.917560787035,1403309855922377984,12263.660354005697,6622.222757252035,3738.61572265625
proc_V842_Her_Light_017.fits,61160.917560787035,1427719254577749248,12266.746505660645,7920.74837678943,3648.1217041015625
proc_V842_Her_Light_017.fits,61160.917560787035,1403876448008936704,11630.392780700873,8346.884149068152,3648.815673828125
proc_V842_Her_Light_017.fits,61160.917560787035,1400171982879725056,11294.87533703656,6812.281075104038,3847.130126953125
proc_V842_Her_Light_017.fits,61160.917560787035,1423444830108781184,10624.903326770349,8516.16366069956,3809.785400390625
proc_V842_Her_Light_017.fits,61160.917560787035,1424759163116908032,12327.355588418606,4617.171157262375,3659.5631103515625
proc_V842_Her_Light_017.fits,61160.917560787035,1423151539678144128,10309.548525491962,9383.316170157748,3892.46826171875
proc_V842_Her_Light_017.fits,61160.917560787035,1424430890176709632,10598.59335651918,6971.259267673711,3710.1573486328125
proc_V842_Her_Light_017.fits,61160.917560787035,1427711588059593216,10741.098404531309,7839.9390907155175,3666.146240234375
proc_V842_Her_Light_017.fits,61160.917560787035,1399897689088328320,8346.868905433279,1227.2896792587853,3907.038818359375
proc_V842_Her_Light_017.fits,61160.917560787035,1400484003663839488,10726.090241832891,6498.202541785155,3778.9110107421875
proc_V842_Her_Light_017.fits,61160.917560787035,1403661974521833728,10780.26662219601,8810.17267456025,3691.1240234375
proc_V842_Her_Light_017.fits,61160.917560787035,1400460570322839680,10546.03978794784,8053.959089679833,3761.1806640625
proc_V842_Her_Light_017.fits,61160.917560787035,1403003500199333632,10583.670318041695,1350.3041036250215,3815.149658203125
proc_V842_Her_Light_017.fits,61160.917560787035,1423296773996810752,12107.462477222027,9078.071220965576,3819.154296875
proc_V842_Her_Light_017.fits,61160.917560787035,1403222547827737472,9801.603108637442,3526.07494030401,3745.98779296875
proc_V842_Her_Light_017.fits,61160.917560787035,1424450436572028288,9778.197456696827,2972.2018986158655,3670.646240234375
proc_V842_Her_Light_017.fits,61160.917560787035,1402970205613203456,9812.668455251609,1465.3943486325734,3823.2388916015625
proc_V842_Her_Light_017.fits,61160.917560787035,1403777629400548736,9846.024812208314,6952.904663561392,3654.31005859375
proc_V842_Her_Light_017.fits,61160.917560787035,1403001958307211136,10410.941358658718,2751.650016284708,3808.8759765625
proc_V842_Her_Light_017.fits,61160.917560787035,1424532625065775616,9068.689312801638,4250.223271797004,3674.313720703125
proc_V842_Her_Light_017.fits,61160.917560787035,1403401970085012608,10667.197352030897,6807.3009171435115,3698.813720703125
proc_V842_Her_Light_017.fits,61160.917560787035,1427645999615519104,10783.429456883634,8585.265171101913,3696.155517578125
proc_V842_Her_Light_017.fits,61160.917560787035,1400573820019974016,9237.261493188736,6923.4662684069335,3731.914306640625
proc_V842_Her_Light_017.fits,61160.917560787035,1423194725573213952,11978.753100633505,9937.313428458612,3851.52783203125
proc_V842_Her_Light_017.fits,61160.917560787035,1403549991837900416,11231.864645978552,8143.517410279266,3704.6187744140625
proc_V842_Her_Light_017.fits,61160.917560787035,1424314990482951680,10909.290862223774,6869.862995642921,3725.819091796875
proc_V842_Her_Light_017.fits,61160.917560787035,1423430987430258560,9524.722042254754,8348.90873360078,3817.916259765625
proc_V842_Her_Light_017.fits,61160.917560787035,1403884277732479744,9446.344615513342,6378.491831307809,3651.374267578125
proc_V842_Her_Light_017.fits,61160.917560787035,1400334023406490624,10100.99091475847,6670.357405253395,3756.92724609375
proc_V842_Her_Light_017.fits,61160.917560787035,1403886103095022848,10921.03386394307,7978.294664467583,3646.7611083984375
proc_V842_Her_Light_017.fits,61160.917560787035,1423487745422371200,10087.331093725283,7469.343515303772,3769.26611328125
proc_V842_Her_Light_017.fits,61160.917560787035,1403212686582731008,9421.97899518325,2203.4890762198193,3773.229736328125
proc_V842_Her_Light_017.fits,61160.917560787035,1403056246693731712,8941.497615616536,3493.82222553069,3808.44921875
proc_V842_Her_Light_017.fits,61160.917560787035,1403658156294283648,10948.910365373013,8045.970160951416,3686.54638671875
proc_V842_Her_Light_017.fits,61160.917560787035,1403775391721594624,10891.057158354612,8428.355488429166,3648.848388671875
proc_V842_Her_Light_017.fits,61160.917560787035,1400155490205311104,8999.25951946684,2414.0220919513085,3867.8590087890625
proc_V842_Her_Light_017.fits,61160.917560787035,1423458745803201792,10429.342472652497,8208.122493645176,3807.091064453125
proc_V842_Her_Light_017.fits,61160.917560787035,1404173655449016448,9886.558149776887,5977.481662943406,3660.126708984375
proc_V842_Her_Light_017.fits,61160.917560787035,1403807281854741248,9979.179732277524,7290.594833255047,3643.7672119140625
proc_V842_Her_Light_017.fits,61160.917560787035,1403250203120946304,6968.078642962733,1137.3602251459379,3747.9981689453125
proc_V842_Her_Light_017.fits,61160.917560787035,1404467774809759232,8904.635230520624,5588.585669745036,3591.185791015625
proc_V842_Her_Light_017.fits,61160.917560787035,1424322691360371328,8169.604815223254,6632.937159243593,3739.81201171875
proc_V842_Her_Light_017.fits,61160.917560787035,1400184356682294528,8744.182941144914,4475.4723035970965,3831.4375
proc_V842_Her_Light_017.fits,61160.917560787035,1423218674310854656,9508.652550587605,7432.70416128033,3846.596923828125
proc_V842_Her_Light_017.fits,61160.917560787035,1402925675392283520,7668.818956045434,472.10758713395626,3863.633544921875
proc_V842_Her_Light_017.fits,61160.917560787035,1424501460783900416,7483.604077348544,3767.279202005331,3703.74560546875
proc_V842_Her_Light_017.fits,61160.917560787035,1402911282957526912,4806.006018282962,575.8092611150205,3885.8206787109375
proc_V842_Her_Light_017.fits,61160.917560787035,1424297020340057984,9219.291545417625,7397.6216760347015,3742.953369140625
proc_V842_Her_Light_017.fits,61160.917560787035,1403138125950318208,12232.85432184476,5852.837620563412,3752.341552734375
proc_V842_Her_Light_017.fits,61160.917560787035,1403571535393851392,8611.91205747868,7414.39479749318,3681.232421875
proc_V842_Her_Light_017.fits,61160.917560787035,1403938467336316032,8934.908862641954,6529.981434160116,3635.100830078125
proc_V842_Her_Light_017.fits,61160.917560787035,1423495132765749760,9551.352646723099,7327.929782428051,3797.80078125
proc_V842_Her_Light_017.fits,61160.917560787035,1403487113516694528,8041.105173488439,5944.892364689833,3753.725830078125
proc_V842_Her_Light_017.fits,61160.917560787035,1400188578633968128,9232.056097663299,4467.939509234144,3824.7275390625
proc_V842_Her_Light_017.fits,61160.917560787035,1399481833175139456,7969.407211591897,6065.856200074835,3811.70068359375
proc_V842_Her_Light_017.fits,61160.917560787035,1404058211024650752,8369.78036605916,2605.8159502186027,3677.815673828125
proc_V842_Her_Light_017.fits,61160.917560787035,1403769584925812352,8126.046938296058,6297.260592956707,3662.26318359375
proc_V842_Her_Light_017.fits,61160.917560787035,1424664978777969920,6162.766670234036,4083.4727114170964,3698.212646484375
proc_V842_Her_Light_017.fits,61160.917560787035,1403158256461086720,7472.757119546586,1062.4792903744528,3806.189697265625
proc_V842_Her_Light_017.fits,61160.917560787035,1423172258600447104,9252.162905036705,7381.107539790712,3850.6796875
proc_V842_Her_Light_017.fits,61160.917560787035,1404042229450790272,9167.278612948838,3305.6854912936687,3696.63916015625
proc_V842_Her_Light_017.fits,61160.917560787035,1404172246700171008,8139.437444235373,4268.598202503039,3646.2813720703125
proc_V842_Her_Light_017.fits,61160.917560787035,1400370410368803200,7934.109458452323,3221.6216953629482,3810.166748046875
proc_V842_Her_Light_017.fits,61160.917560787035,1400263899476178432,8080.180444063037,5823.420021142505,3769.1510009765625
proc_V842_Her_Light_017.fits,61160.917560787035,1402894511109047040,187152.84863810102,22047.525622193905,3980.91796875
proc_V842_Her_Light_017.fits,61160.917560787035,1403822331420182912,8264.323752288765,6686.584219369135,3642.9921875
proc_V842_Her_Light_017.fits,61160.917560787035,1400421881257663232,7838.700427707809,4521.121692147295,3807.53076171875
proc_V842_Her_Light_017.fits,61160.917560787035,1403202786681691392,7502.060650776024,2396.1443904652697,3785.71142578125
proc_V842_Her_Light_017.fits,61160.917560787035,1400317324573645440,8382.074947757414,6278.2571962496295,3761.2869873046875
proc_V842_Her_Light_017.fits,61160.917560787035,1403008658456187776,5522.493330169411,1791.6264801085927,3802.272705078125
