target_catalog_id,target_vsx_name,catalog_id,inst_mag,sigma_iqr,inv_nv,spike,locus_sigma_iqr,locus_spread,n_frames,thr_inv_nv,FLAG,flag_reason,VYVAR_comp_rms,VYVAR_comp_tier,VYVAR_selected_tier
1400549875578714240,V0842 Her,1424604750453125632,-11.210468061126393,0.014765937851108836,0.577172413419484,0.9101627468583552,0.01474722472349156,0.002662832418171007,127,0.7228049532621965,False,,0.0128468948113701,1,TIER1
1400549875578714240,V0842 Her,1424610110572298240,-11.892306525190442,0.009413704934039894,0.5176795899860861,1.018343787906601,0.009428156802187674,0.0014704879130082176,127,0.7228049532621965,False,,0.0125067090748552,1,TIER1
1400549875578714240,V0842 Her,1424666116946228224,-11.391275323507408,0.01023884859432901,0.46117630201945337,1.0597177423381807,0.013229500385120654,0.002364655984769345,127,0.7228049532621965,False,,0.0112164080381512,1,TIER1
1400573820019974016,Gaia DR3 1400573820019974016,1399200396854204672,-10.910447982806051,0.014293654093946164,0.5384272092133294,1.1353066750590397,0.01700554283055639,0.003020344698744124,127,0.6375775964509998,False,,0.0165239365276468,1,TIER1
1400573820019974016,Gaia DR3 1400573820019974016,1399477022811768832,-10.864086919620544,0.01819013290642391,0.5353938707239493,0.966641988313256,0.017354512902962072,0.003075589832743282,127,0.6375775964509998,False,,0.0171740983248854,1,TIER1
1400573820019974016,Gaia DR3 1400573820019974016,1399493038745847296,-10.606901131168362,0.02051189859346256,0.5531941596921169,0.9867037017841972,0.020295589599140167,0.00357757307635,127,0.6375775964509998,False,,0.0157636216521671,1,TIER1
1400573820019974016,Gaia DR3 1400573820019974016,1404464068254772992,-10.602883776128799,0.020383402401609834,0.6245195838771409,1.168237135527451,0.02035404858437699,0.003587849110815621,127,0.6375775964509998,False,,0.0171027480518226,1,TIER1
1400573820019974016,Gaia DR3 1400573820019974016,1404576871275637760,-11.08984945914248,0.01779815387276081,0.5319999214736122,1.0254039339748287,0.015655147867949484,0.0028065649033974342,127,0.6375775964509998,False,,0.0149507723976651,1,TIER1
1400573820019974016,Gaia DR3 1400573820019974016,1423504723428898816,-11.246669210820512,0.016343201264246928,0.5979181196982511,1.0346642541719773,0.014474730588070726,0.0026196941200311934,127,0.6375775964509998,False,,0.0144893183371874,1,TIER1
1400573820019974016,Gaia DR3 1400573820019974016,1423536059510326528,-10.92161080895785,0.01760990287479508,0.4536309126542357,1.024513140415577,0.016921517746082856,0.0030070427642285634,127,0.6375775964509998,False,,0.017237620237547,1,TIER1
1400573820019974016,Gaia DR3 1400573820019974016,1423586946283290880,-11.095206985064488,0.017104104107369764,0.562948312545031,1.0122955849422646,0.015614820574301419,0.002800180726307254,127,0.6375775964509998,False,,0.0164615926713047,1,TIER1
1400580112148616320,Gaia DR3 1400580112148616320,1399331238738134784,-10.027541696661435,0.03218793811983222,0.5675203772956864,0.9584811435544429,0.03069984418175632,0.004699250511970585,127,0.8269816901602098,False,,0.0380757570170672,4,TIER4
1400580112148616320,Gaia DR3 1400580112148616320,1399463832968186880,-11.169266686136996,0.016140303563039464,0.5870223352716328,1.0858657867688402,0.015057356670978003,0.0027119291240237393,127,0.8269816901602098,False,,0.0174620020248521,4,TIER4
1400580112148616320,Gaia DR3 1400580112148616320,1399948958114147072,-9.876800969974337,0.031969013527965905,0.4641415936481727,1.0098700840406483,0.03423073064822772,0.004840706577659726,127,0.8269816901602098,False,,0.0386156965550354,4,TIER4
