source_id,ra,dec,phot_g_mean_mag,bp_rp,x,y,blended,nn_bright_px,must_include
1423251285998705536,244.77251025516313,49.22242535883427,8.625227,1.9492593,210.62888619294688,1051.3358889431597,False,inf,False
1403539275895809920,239.99074729507396,50.80576937217136,8.653838,0.08462906,1354.4290617985353,495.7554679963306,False,inf,False
1424277744526838272,243.5379447314013,50.07564984155888,8.682362,0.6218643,519.4280624290715,750.942193218342,False,inf,False
1400264548015506176,242.85908974763956,49.89878544092658,8.712851,2.0671177,677.7129377790461,822.0813672667081,False,inf,False
1404160843562792064,237.56134947084487,50.88387326481047,8.726124,0.14048004,1918.3605109091518,453.7463184852578,False,inf,False
1423689716260740992,245.3450794270155,50.89710676764754,8.740208,0.9312639,112.00750345934887,425.2601762343678,False,inf,False
1404204789668197376,238.37419425974554,51.44528915879507,8.742696,1.1758909,1723.2445109351397,252.82928182855687,False,inf,False
1403873733589201280,241.04515115327226,51.80453478594436,8.757153,1.148119,1111.2731704712749,126.74567846885884,False,inf,False
1403719630162112512,239.60037023593878,50.6967440424635,8.81749,1.2014332,1445.7687708525557,535.1657627781123,False,inf,False
1404263540525004416,237.9481929472285,51.587255067049036,8.819934,0.50157356,1819.1194001809697,197.23987037411274,False,inf,False
1403443618384100992,240.37796700975704,49.97775894070746,8.843285,1.3004761,1265.4712647129336,801.9100136087909,False,inf,False
1403377338448572288,238.21787252052516,50.42571028659446,8.845994,0.77121735,1771.338581587369,628.3657276533703,False,inf,False
1400093887491189760,241.68550666979598,48.70676107655666,8.86205,5.0761976,949.59659112711,1269.0262568652004,False,inf,False
1403619643324104576,242.13062743359612,51.15059324226022,8.882381,1.14888,859.4968390733203,364.58792587714356,False,inf,False
1424705695068542976,244.08304567694356,51.604004590769584,8.887836,1.2476501,416.76748398303266,181.17977681434593,False,inf,False
1400011007505471488,239.20209245057976,49.01183306686655,8.95265,1.1764221,1550.5974874923688,1156.1660576357885,False,inf,False
1400598803846235136,242.2061707814322,50.857704771180444,8.959022,0.63985443,839.80283363773,472.3318873329186,False,inf,False
1427663587506214784,242.14350203719854,51.63681635737546,8.977383,0.8559141,860.1350527210581,184.95391466894392,False,inf,False
1403063737116702208,239.78745557908027,49.780690559883055,8.988543,1.1680117,1406.0270447427888,873.9523133199511,False,inf,False
1400233800345352192,242.77447156288213,49.42726161681962,9.002613,0.70275784,692.7901056353738,996.7802330284832,False,inf,False
1423374156423334144,245.17383042418442,49.791664473236175,9.010475,0.7659588,126.96629247741464,835.5668466138861,False,inf,False
1403484953149374592,240.9511409694484,50.51271561318646,9.024075,1.1530857,1130.6871440543641,604.0326790931381,False,inf,False
1423196619654946944,244.7472073497079,48.96429894251135,9.030048,3.7462568,211.46804166299535,1146.9472613006842,False,inf,False
1400086706305766016,241.3398499714464,48.748508340153634,9.052567,0.86798763,1033.6739863465723,1254.765741941237,False,inf,False
1403162624443914240,237.62400707982238,49.24825325513136,9.053879,0.7797222,1928.2188880563397,1058.4700787218367,False,inf,False
1423183970975103872,245.31791688753847,48.88277651241086,9.0610695,1.2662897,71.73837579153246,1168.696773134693,False,inf,False
1400283553246563840,242.32119013637126,49.777970057128485,9.096896,0.69109154,804.1397741921148,870.2937244472421,False,inf,False
1403250551014462464,237.16207603758977,49.82263293295823,9.109948,0.98928547,2029.4048939702748,841.7547541040758,False,inf,False
1424676149989498624,243.14824019263696,51.763599057220354,9.128333,0.6342926,632.3103358069773,131.37783711464522,False,inf,False
1423205828064807168,245.19264638126273,49.16497527683526,9.186228,1.134409,108.39797968336381,1066.4792520992717,False,inf,False
1423509087115649792,243.54205268062447,49.68974783440185,9.19217,1.2256804,512.9285859695437,893.3231245850088,False,inf,False
1403410942272748288,239.05640883384953,50.86938542781658,9.202923,1.2623262,1571.2201829860328,469.40436579302013,False,inf,False
1403945751600792320,240.15865197506514,51.94736227700774,9.223343,1.1686211,1312.6633738195085,74.22744977857701,False,inf,False
1424684465046212224,243.5595385149542,51.96534661658429,9.227491,0.95444775,541.579079926295,53.19746799933944,False,inf,False
1399997744646463232,239.68829545667148,48.895172757035176,9.264618,1.1012449,1433.760467722596,1200.855092241045,False,inf,False
1404034812042785920,237.36989625669054,50.244991117228366,9.276974,1.63027,1973.1845823012577,687.8806965075197,False,inf,False
1400449510782744704,240.781157109921,49.92217228880872,9.295251,1.444478,1170.0435696175812,822.3073857757715,False,inf,False
1411165694704398976,245.16058790600326,48.68742286446698,9.301891,0.87817574,105.43600848911808,1243.2064850464599,False,inf,False
1403835074587136000,239.99515698672639,51.61145631121009,9.302605,1.1966982,1350.830440814002,198.14057483749895,False,inf,False
1424721741065764608,244.77272535452295,51.75876600536665,9.381562,1.4405689,262.36754599351605,115.55907019007884,False,inf,False
1403869850938712064,240.8375932126868,51.60219492184959,9.387415,1.1409197,1158.305250216852,201.79095694056235,False,inf,False
1423448064220253696,244.18059191125295,49.4981977992159,9.391293,1.119132,357.6552761766121,957.1296412359188,False,inf,False
1403049233011024256,239.4841752566296,49.47173854656093,9.426171,1.2109251,1479.8593666463175,987.262131166666,False,inf,False
1403848337446143360,239.96931620694093,51.73029085867185,9.449005,0.7554264,1356.3414312780033,154.18728669207042,False,inf,False
1403848857138220672,239.82680103146896,51.72235527067797,9.461023,0.76304054,1388.8617474932507,156.84865281121256,False,inf,False
1403662180680268800,241.17017767390308,51.36141366218545,9.47319,0.6304426,1081.667199412649,290.2130736525411,False,inf,False
1423355224207469056,245.35323959742095,49.52983386881115,9.488649,1.352457,78.268681966023,929.4124306992549,False,inf,False
1400102374346895104,241.96722896002737,48.87332055238308,9.497598,0.5266886,882.2827171481016,1206.2594505742984,False,inf,False
1403769279984127232,239.98497244099173,51.16932796108334,9.5422735,0.3659029,1354.592572138186,361.4632295448697,False,inf,False
1400177828331973248,241.6980055514994,49.35967971634678,9.545371,1.3622084,949.9708962248579,1027.7942883613186,False,inf,False
1423515237508852224,243.57358139037967,49.81942208257147,9.550997,1.2311916,507.305675406495,845.1551408942,False,inf,False
1400032933314797696,240.23535135073925,49.294896049293065,9.556183,0.7613983,1300.584455331621,1054.0464799916658,False,inf,False
1403434169455908736,238.83448510800085,51.23231718965822,9.557892,1.3315926,1619.5278149692947,334.256082181196,False,inf,False
1403200110918461312,238.15496819719922,49.68370966552447,9.567838,0.81479645,1795.2161409852874,901.9681553917385,False,inf,False
1399950195064735872,239.63176537878735,48.81851875495319,9.588781,0.4127159,1447.823214969069,1229.0381778926994,False,inf,False
1400076638902395264,241.08075359179625,48.4818710628517,9.607578,1.7726307,1095.959066771335,1353.9289387790445,False,inf,False
1399422292044520832,243.52561978801552,49.21783741860446,9.624089,1.4233713,510.11311071678796,1067.676590476542,False,inf,False
1403675443539643392,241.1471723245744,51.46405292993264,9.627431,0.5965109,1087.208583289835,252.34727559970185,False,inf,False
1423272520317084160,245.0190582534962,49.50913226455891,9.627632,1.3435488,157.60089326282855,942.0686416017747,False,inf,False
1424430031183268736,244.54135973754552,50.992262126708624,9.630463,0.86490726,300.270827279997,401.4446729237776,False,inf,False
1404430808027972352,237.54331205728624,51.6107251958916,9.661083,1.6157207,1911.4086466305168,185.05981325371533,False,inf,False
1424315578894597760,244.31480095585496,50.61260563958677,9.670572,0.66229725,345.8240017360241,544.3383170228001,False,inf,False
1404111709137290240,237.21380563541368,50.71714985751698,9.675487,4.130348,2001.9406461945064,511.9169189040857,False,inf,False
1403499521678894080,240.84372721587175,50.690923650665745,9.682144,1.2329569,1155.9922995774623,538.3646824826926,False,inf,False
1403209181889419520,237.72179165623118,49.70007043162569,9.685381,1.2709131,1898.1819571440728,892.428887804571,False,inf,False
1404041649630719872,237.47857150466626,50.36705242912098,9.699031,0.7289438,1945.6799533466815,643.853720068283,False,inf,False
1423632816533853952,244.9976952657397,50.23956583530537,9.699414,0.46896935,178.43020532217486,672.933469976783,False,inf,False
1403215538441009152,237.88364346438985,49.78717960194769,9.706196,0.6026535,1858.4442267259187,861.6286868565829,False,inf,False
1403905344548484352,241.43721880509668,52.01962307700323,9.718151,0.71765804,1022.9122578339874,46.36228273662425,False,inf,False
1399190707407939328,243.8026294889288,48.50131792656327,9.72018,1.3271523,432.3623856233371,1329.4272731337878,False,inf,False
1403302601722389632,238.61406664089876,49.94198960828732,9.720202,0.5772047,1683.2692505608798,809.6201938757202,False,inf,False
1424706901954771840,244.06643742886794,51.661734418937776,9.72202,0.7089453,421.53913084286273,160.05399265247843,False,inf,False
1424310562372790784,244.50498649264597,50.51208738070413,9.722519,1.6791048,299.52311240141194,579.0634315881618,False,inf,False
1400162022852360576,241.06959649028602,49.287662232401466,9.751438,1.1897726,1100.3863360472826,1056.2267256622786,False,inf,False
1404146240673982464,237.8096347776233,50.79605532383778,9.756014,1.1814413,1861.9083151132445,488.3841353657465,False,inf,False
1403729147809641600,239.6835156140081,50.83025800330492,9.757738,1.3255157,1425.7563914505572,486.0766181778283,False,inf,False
1404608585313724800,239.62964505367066,51.962358759322136,9.761363,0.70825195,1432.615221299473,67.66796314146052,False,inf,False
1424417794820749696,244.7894714902965,50.845341563980746,9.76742,1.1968555,239.8249134303028,452.3816419429841,False,inf,False
1403082909850677504,238.64980916803302,49.39545096358692,9.777685,0.7472124,1680.183684612819,1011.714869871729,False,inf,False
1399993213457195520,239.29565957489547,48.80409424960276,9.778258,0.6882696,1529.3880792550103,1233.2986289356404,False,inf,False
1400414292050888832,240.19436716173152,49.51761947924158,9.789135,1.1166849,1309.9278931917352,971.7424293208992,False,inf,False
1424368149294685952,243.32332472916994,50.780879392077026,9.801408,0.6620207,579.4248903867345,492.674007016004,False,inf,False
1423593474633502976,245.4055112348171,50.390090682209625,9.802041,0.8428345,86.04923029936458,611.3178014406054,False,inf,False
1399387176391820160,242.92943766341938,48.83283624331218,9.827766,1.1568203,648.9972111195984,1215.1021612829406,False,inf,False
1424686629709113856,244.14495051263808,51.37394775234717,9.8492,0.5710783,398.6410502288013,265.39620892960056,False,inf,False
1399474858147972480,243.48279445853967,49.439677787990334,9.851141,1.014966,523.5168701086017,986.198437004608,False,inf,False
1424534725306172800,244.97322628927446,51.745961471360005,9.872576,1.0248842,216.44108298841434,117.5376521211067,False,inf,False
1403711796142539136,241.54383377314025,51.80772289147506,9.878069,1.1319942,997.8232928758792,124.33497533432853,False,inf,False
1400380653866967168,241.25669267839032,49.6020227576847,9.879419,0.62937737,1056.445139575489,939.7118765818245,False,inf,False
1403509451642824192,239.6807393259124,50.26258284599023,9.890265,0.6635952,1429.0965129379774,695.7255096846991,False,inf,False
1399441288683877504,242.31935083351536,48.80514301983,9.905894,0.5458679,796.5113035345021,1229.5514712814374,False,inf,False
1423148206783521920,244.6050401010924,48.470743588721334,9.910969,1.0884476,236.13002348811278,1331.0836231673286,False,inf,False
1403474954465528960,240.4860821268464,50.26705632640421,9.911423,1.1659279,1239.6698487150798,695.0922192903623,False,inf,False
1403779553545892096,240.2930987358676,51.37678889138773,9.9281,1.2755432,1283.1435131855446,285.17431367980606,False,inf,False
1423156109523335424,244.26762326045355,48.47060366317164,9.930785,1.0909758,318.4442388737459,1335.439500343162,False,inf,False
1423420950090620672,243.8329362083474,49.06650653169443,9.93574,1.4003639,433.8913585612162,1120.392769417458,False,inf,False
1403673794271845248,241.07444917936292,51.42150793574104,9.938859,0.6740284,1103.7869837630196,268.2027184301984,False,inf,False
1423214383639780864,244.0496669931785,48.79704086289646,9.949208,1.0847836,377.11784521114464,1217.4725142869902,False,inf,False
1404278319508397824,238.24184687433961,51.97960699806038,9.954062,0.20680904,1747.2729046754075,54.458162211469016,False,inf,False
1423301038900150400,245.34903361777828,49.30550374974839,9.975949,1.1265326,74.05134591846593,1012.2332974490348,False,inf,False
1399469021288707456,243.3973087016026,49.27041476745259,9.976604,0.56417656,541.6566913274442,1049.4916194209732,False,inf,False
1400100205386281216,241.77438448506453,48.88652972231405,10.004153,1.4419279,929.0224721176969,1202.248253173404,False,inf,False
1399198163471195008,243.45491571639798,48.5291159561717,10.007209,1.1774054,517.5219744934734,1322.6922625894176,False,inf,False
1400218132304633856,242.3104108761497,49.356254314113414,10.017898,0.632535,803.2228265574644,1026.0631307598364,False,inf,False
1423641406468543488,245.20357515659228,50.433712432424514,10.019301,0.67277145,134.38176702810142,598.3127582659107,False,inf,False
1403716331627228800,239.50285583726838,50.559603735427046,10.025629,0.57385635,1469.270652282271,585.527047275428,False,inf,False
1400571109897445376,241.20772837972632,50.39836958598554,10.046676,0.64118385,1070.3465782280664,645.7730830324213,False,inf,False
1423693186594678656,245.5854933611776,50.98328845811291,10.051278,0.6279192,58.346169794804155,389.70114364698,False,inf,False
1423542416061967360,244.06703216482805,49.945814346367804,10.06545,1.272172,392.3580505413539,793.2720305149984,False,inf,False
1423161538362486656,244.18414748303752,48.590869545945395,10.07047,1.0811892,340.91602620663764,1292.0309472412523,False,inf,False
1399210322522483712,243.7622802964861,48.79078778200318,10.083458,0.68791485,446.666337961472,1222.9482001172678,False,inf,False
1401442026185682560,237.24656402473687,48.461838606408115,10.106627,0.69381046,2032.197344886507,1345.4724522153829,False,inf,False
1400272519474196224,241.8818095006501,49.48227000123999,10.110134,1.9392529,906.6852701096576,981.7503461172982,False,inf,False
1403646650078526592,240.85411904557003,50.96231777739874,10.112824,0.45275497,1153.8557046008007,438.128338318219,False,inf,False
1423459849610967040,244.34332226382529,49.507098801795266,10.113035,0.61656475,318.9462582670948,951.8802927000993,False,inf,False
1423446994772298880,244.03622153308282,49.41475134551317,10.134084,0.8700762,390.741341601321,989.5990725501956,False,inf,False
1403536728979680256,239.80743006307017,50.68807212134855,10.147649,1.2068033,1397.5417241330285,538.8823416746468,False,inf,False
1423212871811144320,244.07147373410055,48.702192123556074,10.149409,1.0846539,370.2246267564416,1252.2446908016423,False,inf,False
1400106738033257728,241.93645667927677,48.978609430018,10.151971,0.6587267,890.4030004549986,1167.512155460397,False,inf,False
1424709650733844480,243.9245681120628,51.70252602519004,10.166387,1.1791239,454.57158786973264,146.54833787239897,False,inf,False
1403233336785525504,237.19164189387868,49.59815734680433,10.172822,1.4737663,2026.211262535166,924.9817080549913,False,inf,False
1399414320585265536,243.29331918631343,49.08884559825115,10.181346,1.5869102,564.2344274910108,1117.4826196712388,False,inf,False
1424915465566865024,245.39018934073454,51.906887935106056,10.213672,0.75431156,125.25505573565954,52.03111992666504,False,inf,False
1403083906283092224,238.607980394935,49.42491827868512,10.216692,0.8249092,1689.9098107773705,1000.5833254434581,False,inf,False
1403718908607602048,239.69264974788902,50.69780814672741,10.22085,0.8281565,1424.2543544512832,535.0184797783303,False,inf,False
1424518060833414144,245.09667531722792,51.58969980488329,10.223469,0.6940584,184.88230013680857,173.4488039829685,False,inf,False
1401651792388074240,237.22598148365137,48.93745994024387,10.228119,0.65345,2029.1826333765339,1169.4477028336498,False,inf,False
1403005050683652608,238.3027046027352,49.45970606419597,10.243531,0.57782364,1762.613762204685,985.7718252620723,False,inf,False
1424569428642017664,242.7832252209436,50.92380611777567,10.261053,1.257904,706.5293637444521,444.28288767311733,False,inf,False
1423532039421321728,244.32657727798923,50.00998134457267,10.262508,0.53224754,332.103035768111,766.5317239854251,False,inf,False
1403355966691353856,239.05325816463687,50.57395623560749,10.2704115,1.3403664,1574.2711675890039,578.5066114792558,False,inf,False
1427687368740585472,243.3835821767677,51.9650629168096,10.273909,1.2598076,581.4599403803675,54.934721695785356,False,inf,False
1403128436504439552,239.50157423607402,50.06503156022943,10.279654,0.63877296,1472.3560768600155,768.1795584603423,False,inf,False
1403021852595567872,239.24791638123511,49.242108797791076,10.288354,0.72650814,1537.946563417454,1071.2634613497892,False,inf,False
1402882764374678400,238.25160140272968,48.50498855684561,10.2924,0.85809326,1786.1323138998534,1338.235628344614,False,inf,False
1427679603439614336,243.0530104340792,51.808298206259934,10.298435,1.3910818,654.5248116486534,115.64375986280811,False,inf,False
1424370245238714368,243.68236590991944,50.568041057200816,10.303542,0.81300735,492.7395226615877,567.8038595965131,False,inf,False
1399968233927428608,240.4032124867567,49.06729455511766,10.313862,0.6442852,1260.5698187248317,1138.2081491219649,False,inf,False
1403170080507149568,237.61620694541952,49.44595047566198,10.315795,1.6923904,1927.1349086366217,985.3596052268662,False,inf,False
1400502493499502848,241.5186675390546,50.1305433980826,10.317544,1.0825033,996.2796095032987,743.7957398665595,False,inf,False
1403092255699592960,238.98886297658137,49.64357515582128,10.33444,1.1437387,1596.922884864961,921.839446518746,False,inf,False
